1,0
2,1
4,0
5,0
6,0
8,0
9,1
10,1
13,0
14,0
15,0
16,0
17,1
18,0
19,0
22,0
27,0
29,0
30,0
31,0
34,0
35,0
37,0
39,1
40,0
42,0
44,1
45,1
47,0
48,0
49,0
52,0
53,0
54,0
55,0
56,0
58,1
61,0
64,0
65,0
66,0
68,1
70,0
71,0
75,0
76,0
77,0
80,0
82,0
83,0
85,0
89,0
92,0
96,0
107,1
108,0
110,0
113,0
114,0
118,0
122,0
124,0
131,0
132,0
133,0
135,0
140,0
141,0
142,0
144,0
145,0
148,1
152,0
154,1
155,0
156,0
157,1
159,1
161,0
162,0
170,0
171,0
175,0
177,0
178,0
182,1
184,0
186,0
187,0
190,0
191,0
192,0
194,0
195,1
196,0
198,0
200,0
202,0
204,1
205,0
206,0
210,0
211,1
214,0
215,0
217,0
218,0
219,1
220,0
223,0
224,0
227,1
229,0
231,0
233,1
240,0
241,0
243,0
245,0
247,1
249,0
251,0
252,0
253,1
254,0
258,0
259,0
260,0
262,0
264,0
265,0
267,0
268,0
269,0
270,0
271,0
272,0
276,0
278,0
279,0
283,0
285,0
289,1
294,0
295,1
298,0
299,0
300,0
302,0
303,1
308,0
309,0
310,0
311,0
312,0
313,0
315,1
317,1
318,0
319,0
320,0
322,0
326,0
328,0
330,0
333,0
338,0
342,0
347,0
351,0
353,0
354,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
367,1
372,1
376,0
378,0
379,0
381,0
384,0
385,0
386,0
390,0
393,0
399,0
401,0
402,0
405,1
406,0
408,0
411,1
412,0
414,0
416,1
418,0
420,1
422,0
425,0
426,0
427,0
431,0
432,0
434,0
435,0
436,0
438,0
439,1
440,0
442,0
443,0
445,1
446,0
452,0
453,1
456,1
457,1
458,0
459,0
461,0
464,0
465,0
466,1
467,1
471,0
472,0
473,0
474,0
475,1
476,0
477,0
478,0
479,1
481,0
482,0
483,1
485,1
486,0
487,1
489,0
491,0
494,0
500,1
501,1
503,0
505,0
506,1
511,0
512,0
513,0
516,0
517,0
518,1
519,0
520,0
521,0
522,1
524,0
526,0
527,0
528,1
529,0
530,0
532,0
533,0
535,0
536,0
538,1
539,1
540,0
542,1
546,1
548,0
549,0
552,1
553,0
554,0
557,0
558,0
563,0
564,0
565,0
567,0
568,1
569,1
570,0
572,0
574,0
575,0
576,0
578,0
579,0
580,1
581,0
582,0
583,0
587,0
589,1
590,0
593,0
596,0
597,1
602,0
609,0
610,0
615,0
616,0
618,0
619,0
620,0
621,0
629,0
632,1
634,0
638,1
641,0
642,0
644,0
646,0
648,1
649,0
651,1
652,0
654,0
655,1
656,0
657,0
658,0
661,0
665,0
666,1
667,0
668,0
670,0
672,1
674,0
676,1
677,0
678,0
679,1
682,0
685,0
686,1
687,0
688,0
689,0
692,0
693,0
703,1
704,0
706,0
708,0
711,0
712,0
713,0
716,0
717,0
720,1
721,0
722,0
723,0
724,0
725,0
726,0
728,0
731,0
733,1
737,1
740,0
743,0
744,1
745,0
746,1
748,1
752,0
757,0
758,1
759,0
760,0
762,1
764,0
768,1
769,0
773,0
775,0
776,0
781,0
785,0
788,0
789,0
792,0
793,0
794,0
795,0
796,0
799,0
801,1
805,1
808,0
810,0
811,0
813,1
814,0
817,0
818,1
820,1
823,0
825,0
826,1
828,0
829,1
831,0
838,1
839,0
840,0
841,0
