19075,28173.526890723326
19076,16639.670860409242
19077,22513.903012049966
19078,15977.456092417997
19079,19923.890207118093
19080,11660.504498392402
19081,22936.319907455516
19082,7957.827991290396
19083,23170.935596598865
19084,28213.809986695822
19085,9912.304239831501
19086,18430.304878246752
19087,22253.58256608706
19088,11045.570107577267
19089,20321.969518005266
19090,9636.689387900784
19091,8106.36877781713
19092,19873.19290171603
19093,22056.908527557724
19094,19300.75604294709
19095,25538.354186563796
19096,20373.24428157961
19097,6446.1997446739115
19098,13665.511961552009
19099,23729.512696154532
19100,17705.85242708247
19101,26377.2478139609
19102,19657.0937592658
19103,28271.915496089787
19104,6656.4569456529425
19105,17186.89396601102
19106,7489.728837060611
19107,11476.006984910564
19108,17357.733460011557
19109,24694.948955662054
19110,27540.283679501386
19111,18728.046952180055
19112,24473.729542966365
19113,16779.422603767074
19114,22000.488938872077
19115,15166.494674852263
19116,20316.178253374237
19117,20601.655837783954
19118,6851.170685525372
19119,7430.302100945642
19120,23567.37524377399
19121,27238.961322151576
19122,19281.10964027379
19123,20684.15089651449
19124,6117.306374564971
19125,6180.618910231875
19126,14960.090640453825
19127,21263.3849937864
19128,24069.40293819862
19129,21353.485355550176
19130,11675.096167112817
19131,14828.370350368408
19132,27382.22176104985
19133,25400.103127272872
19134,9659.501754972123
19135,16793.010822288925
19136,19246.502344829336
19137,18819.195268406533
19138,20894.19091887212
19139,22277.6561412655
19140,27186.725557872414
19141,10202.40103124488
19142,19469.375977630523
19143,20431.405826367205
19144,9909.116411495896
19145,25576.47484222165
19146,12919.788102852865
19147,17359.73547509199
19148,22517.26252932039
19149,9768.506928160627
19150,24758.916765791335
19151,9971.611839789999
19152,20026.043335157752
19153,17172.2812846609
19154,27091.686542806507
19155,24812.91461026731
19156,31414.33020876706
19157,28131.475381812314
19158,26323.19913444508
19159,18692.226555047528
19160,9115.733594615493
19161,17897.555572762896
19162,21747.652953583733
19163,9622.670279805301
19164,16492.697991159133
19165,16035.821629216953
19166,20581.93217726852
19167,10319.235978588244
19168,26268.93271812558
19169,22900.320588839953
19170,12381.663347155569
19171,13444.335014440207
19172,7362.785116851213
19173,20439.635525144593
19174,21978.49333795393
19175,29063.041711384198
19176,27435.951612020406
19177,10052.771930912655
19178,23723.17198574677
19179,9946.632406112156
19180,8322.213653575775
19181,24429.79519661593
19182,20563.197967974993
19183,18936.108645421977
19184,17973.371357606768
19185,5922.406769559981
19186,12391.858907043163
19187,23871.54026532774
19188,26606.07864296541
19189,21355.06159228315
19190,23675.573570588167
19191,19862.99112988192
19192,20150.148029536183
19193,19189.687445229996
19194,20359.101427101123
19195,17219.406815509923
19196,12602.926381525278
19197,16098.846426085685
19198,6471.687652609791
19199,27782.059029902593
19200,9413.757454650811
19201,19727.235534942156
19202,21317.591559763518
19203,7070.251448627241
19204,20935.68849639884
19205,23962.238541427592
19206,19649.441875121323
19207,13932.95102369912
19208,25502.05194603461
19209,26333.296563691154
19210,17564.54831989057
19211,25256.871229337805
19212,14404.910006680526
19213,12403.84203638004
19214,22738.197610180927
19215,15625.852593139309
19216,5936.941618301775
19217,25419.56761044651
19218,15001.484920430623
19219,20541.607078305155
19220,19060.64154539451
19221,27277.872669174496
19222,8131.486091696715
19223,21175.55383199459
19224,22364.10363720343
19225,8264.177022289761
19226,9183.280394590984
19227,14899.39959924946
19228,17636.03552341221
19229,6146.335591552401
19230,25930.54031576673
19231,26033.71362743569
19232,9192.102165037373
19233,10951.951056887396
19234,18691.283941315167
19235,14503.071910581857
19236,30501.881624884176
19237,22766.458843301196
19238,19315.85541060663
19239,19728.615331344816
19240,25129.491199574622
19241,25960.133877630826
19242,16578.737852744656
19243,16552.681587371946
19244,16873.72757760517
19245,26764.84149239854
19246,10274.29827711366
19247,18907.604441343763
19248,25241.862717451382
19249,7514.580442927021
19250,23722.67298521554
19251,25592.0683992836
19252,10525.02842259474
19253,11432.124881564654
19254,14061.025390302282
19255,21707.64155906449
19256,17009.835415794616
19257,9246.880664393495
19258,6342.12728643966
19259,11509.692489615161
19260,25192.18955196267
19261,17269.301129570857
19262,20380.558891110748
19263,18329.439571240335
19264,26728.671058445267
19265,19807.871354223855
19266,15200.677990018783
19267,25329.71514237106
19268,18121.961192046118
19269,9430.426954686714
19270,23945.8064807849
19271,21525.633309386
19272,11040.41228521736
19273,24049.595971734
19274,11615.39008512527
19275,21235.434633861136
19276,16985.06461045066
19277,11706.430616057522
19278,21299.530787760566
19279,28835.439644794533
19280,18814.915274427607
19281,24039.952198561747
19282,6848.984487437658
19283,7038.494875251796
19284,9968.661293338679
19285,28292.471653812012
19286,10979.477937424977
19287,11073.731038474056
19288,19745.53775971869
19289,25871.81026545186
19290,15010.725874657379
19291,20307.39235271272
19292,17935.40257972041
19293,25534.926671690395
19294,9755.30001442328
19295,24070.10660944607
19296,19564.026034774768
19297,26712.57688262775
19298,23848.203615669467
19299,25488.816626243803
19300,6919.881080040315
19301,24497.098338785538
19302,23837.28456937075
19303,25528.103774493386
19304,17508.405138361413
19305,26148.27561876623
19306,13268.082096683618
19307,19126.71383625659
19308,12164.93367549681
19309,25021.73369904436
19310,24321.12181676466
19311,29717.698383771087
19312,13209.74920173081
19313,13154.18371389281
19314,19356.804616442867
19315,11315.651233100623
19316,15530.437214984486
19317,22417.08796835113
19318,22387.27813141368
19319,7779.369669396518
19320,7712.78466745773
19321,25121.33165791913
19322,22899.00874171118
19323,24713.016671367426
19324,28060.16631726126
19325,18787.106946461965
19326,16736.71043991037
19327,5749.488577802826
19328,19650.745945519157
19329,27826.560244209744
19330,22755.928111578236
19331,24513.217754979036
19332,11626.939775724852
19333,16230.169776651674
19334,29667.546078571177
19335,14351.764179671649
19336,19396.45841470822
19337,29138.50678208476
19338,5587.527327424541
19339,23709.480747652415
19340,26848.45069732367
19341,13284.01258883228
19342,11799.574551693702
19343,19121.338212710543
19344,20006.26384232138
19345,10652.088819766563
19346,24866.773182456745
19347,8561.059629974829
19348,22933.63922103052
19349,24904.918492290846
19350,26504.388648443928
19351,12756.122995819955
19352,21482.630525576096
19353,22410.776604851868
19354,17791.058958301015
19355,7899.838008292529
19356,27832.866561655508
19357,23220.25463629872
19358,16733.4684957547
19359,16698.017760332325
19360,17278.743192513837
19361,25408.834231455607
19362,23891.841064992186
19363,21935.26724032896
19364,7822.022074613153
19365,20984.28286785941
19366,25857.732276766008
19367,21999.4345124151
19368,14196.01545787329
19369,21905.41749916738
19370,30750.40949492759
19371,26107.167039809952
19372,20761.1236327972
19373,31777.905165025644
19374,9884.25138279365
19375,27811.695645257365
19376,21656.369563396845
19377,11461.128656338871
19378,25920.388134673514
19379,14256.590914377099
19380,17021.06566305936
20745,11722.962764665426
20746,27034.909792285078
20747,17235.112975967146
20748,5136.942702958957
20749,5868.695610739189
20750,17245.32035331987
20751,18113.43067443637
20752,24491.273407092347
20753,25055.943843094676
20754,18898.460138538852
20755,10897.749952936967
20756,3593.4907484381984
20757,21932.51687281992
20758,24632.58671883811
20759,21314.998514371415
20760,18599.764564458426
20761,-1523.0976116242382
20762,27900.312549481896
20763,23053.343472382825
20764,10524.855608352154
20765,17697.68385640171
20766,3795.0929683236172
20767,20697.736860834062
20768,3082.8272549520625
20769,12547.430668318397
20770,19086.54179653425
20771,9604.086770688795
20772,17111.189802893146
20773,16933.09240308976
20774,22282.49098135125
20775,2532.0711357838154
20776,28974.7163724665
20777,19011.670585276253
20778,16581.64624385703
20779,13927.603159026694
20780,22618.079063470024
20781,1639.8449676908494
20782,16063.457328250457
20783,18284.465189844937
20784,20469.77979833343
20785,25947.77406587232
20786,21587.34248770523
20787,10211.487789065606
20788,13898.06277700093
20789,25447.55410363774
20790,20550.418005689804
20791,22788.041025212457
20792,12404.93586240118
20793,27664.898406000604
20794,8403.398059900792
20795,4108.856036121229
20796,2727.2381515729357
20797,4683.76295767205
20798,27845.578694814787
20799,17121.758619530825
20800,24854.433629449573
20801,21459.36313811838
20802,12640.413487297745
20803,13130.024838712212
20804,2443.5621046092565
20805,20284.627746423677
20806,18725.192292837804
20807,10267.559561836868
20808,21906.323010712687
20809,1638.9861188635696
20810,1550.417537148067
20811,24937.617852888405
20812,17836.892704033788
20813,26622.133287687233
20814,10212.148562856179
20815,27930.22358779874
20816,8805.255930707513
20817,18820.65566081165
20818,17946.698921680712
20819,17751.188815234345
20820,26900.619114983827
20821,23101.663798188194
20822,24201.23339276298
20823,19281.032696521303
20824,4845.786007318122
20825,399.5393341722083
20826,5484.737364310306
20827,19464.59953801935
20828,3956.236682994786
20829,23434.040999414923
20830,8722.181563571037
20831,7627.760276456247
20832,13529.899421831928
20833,12545.51482633545
20834,14188.85130166082
20835,2404.8900519771414
20836,18066.44487160862
20837,15437.847711461567
20838,25925.277102106338
20839,11700.341492744075
20840,26234.093027201932
20841,20397.459856714515
20842,26820.27853603031
20843,4214.565581492585
20844,17288.305318624203
20845,22607.493148360853
20846,24657.659398304575
20847,5639.38705507663
20848,12857.600706547964
20849,3849.7997366845957
20850,20277.751870487933
20851,17254.171347158306
20852,8782.612924836561
20853,8517.976624849383
20854,4676.462883265587
20855,26424.088387391603
20856,24236.717591290682
20857,25714.953137963952
20858,26128.42079187793
20859,13065.135924034228
20860,9643.411004711597
20861,16938.45248050595
20862,15234.309861940725
20863,11149.264964115573
20864,3279.664495687917
20865,18412.10264998552
20866,26963.204559921767
20867,26506.194702240828
20868,22931.396327429582
20869,3373.3554881069285
20870,25901.266345113254
20871,24277.648346329894
20872,7916.879555754713
20873,8210.518752856558
20874,22824.415214215725
20875,21525.04112702026
20876,23133.59631882426
20877,16547.10996498594
20878,19099.947250362588
20879,18602.042650196585
20880,6230.751604841687
20881,19638.688219859017
20882,4720.246012019721
20883,7046.87781078204
20884,16832.583140430113
20885,11550.810921548982
20886,18515.579455391227
20887,1243.929740007763
20888,28533.75666909298
20889,22877.51335979937
20890,16827.94879466678
20891,19657.881694379947
20892,4049.4879422234953
20893,26504.39581762845
20894,19106.902220849326
20895,5115.457327275872
20896,26461.17053252508
20897,12674.300314432796
