19075,1.4873848098157758
19076,-0.4382042384956949
19077,0.47453992749027674
19078,-0.400686402169775
19079,0.21877994173712711
19080,-0.7353891870449852
19081,0.53004007127403
19082,-0.9150674454757669
19083,0.369858839476395
19084,1.2347158038864894
19085,-0.8642090375872725
19086,0.07994652961313886
19087,0.5005317777807133
19088,-0.7769783552825514
19089,0.015578384235290453
19090,-0.8560069679345882
19091,-1.0055993501862979
19092,-0.02618542459636497
19093,0.3968280369613916
19094,-0.11707549710084908
19095,0.9532608799630645
19096,0.19285952391606298
19097,-1.0758091625047133
19098,-0.5426893507369516
19099,0.6373330193644603
19100,-0.27480920512692986
19101,0.6767271446310233
19102,0.0819498749747255
19103,1.5323212455421071
19104,-1.2443395475437615
19105,-0.29097010649592103
19106,-1.0737039248109035
19107,-0.733719059577039
19108,-0.2839562212016168
19109,0.7620755005131273
19110,0.8207405162457989
19111,-0.17977715849497844
19112,0.6830295298896535
19113,-0.0926811622116207
19114,0.45089731122813437
19115,-0.36881900937696865
19116,0.3276113424724941
19117,0.08281259282522957
19118,-1.0163747504340694
19119,-1.1516215927369604
19120,0.4273294848067818
19121,1.0965542862253912
19122,-0.09105592176854482
19123,0.2974001607730782
19124,-1.0946974235094462
19125,-1.1895069290780516
19126,-0.42301036616050236
19127,0.27197415206062037
19128,1.0943899462399607
19129,0.28051398898758084
19130,-0.6930136509466748
19131,-0.5559455881582219
19132,1.0755968848564876
19133,0.755903993436542
19134,-0.9731959271623242
19135,-0.3223508833382044
19136,0.16996250237674115
19137,-0.18112887929952304
19138,0.06122091815684183
19139,0.19859184279010667
19140,1.1344592302501368
19141,-0.8545657537791057
19142,0.15033875261367247
19143,0.2623702835403813
19144,-0.8622300186882547
19145,0.8318173282822007
19146,-0.6111978984757566
19147,-0.2643683705851564
19148,0.4859785558450068
19149,-0.7755432004368393
19150,0.768833235277434
19151,-0.9275079059946129
19152,0.16042125386367279
19153,-0.2737305389907333
19154,1.4335561400877577
19155,0.6946112270672523
19156,1.620214956412985
19157,0.8697319218665812
19158,0.6009026825322704
19159,0.008287326701399532
19160,-0.9318328843818192
19161,0.029480780460666378
19162,0.15222443785944872
19163,-0.8872473480276105
19164,-0.2281188643243811
19165,-0.42873225827093353
19166,0.2571469409145345
19167,-0.782247069744601
19168,0.8715196202258878
19169,0.6041264131485954
19170,-0.6410687506593326
19171,-0.582487601240988
19172,-1.0285700848143904
19173,0.22132524573315682
19174,0.42048770819085324
19175,1.3350741697157869
19176,1.4448063902356072
19177,-0.8659297702429621
19178,0.5830445300254966
19179,-0.8898516124639196
19180,-0.8789364900455786
19181,0.4569708013815853
19182,0.0745968789655348
19183,-0.1104825687661587
19184,0.012546308305093954
19185,-1.3159557335656107
19186,-0.6827272389267874
19187,0.35420837546574735
19188,0.7565746985813463
19189,0.040377250043704405
19190,0.6808781563554281
19191,0.007554831113168458
19192,0.1668732979965687
19193,-0.07407955725910387
19194,0.2625943658673632
19195,-0.4076834140793738
19196,-0.6810516258796752
19197,-0.2989338440727297
19198,-1.1048848680555334
19199,1.4565034163879353
19200,-0.907089241388446
19201,0.12306459298524974
19202,0.09655051780766588
19203,-1.1732214525529994
19204,0.32639858377055664
19205,0.6268714193693975
19206,-0.009484930504456092
19207,-0.5100709278431771
19208,0.9102615856286144
19209,1.0910502969751246
19210,-0.32031187890086155
19211,1.1989785452508581
19212,-0.5963845389594588
19213,-0.6792858609994158
19214,0.44719270596062277
19215,-0.21068479431924902
19216,-1.2803043146354725
19217,0.5940495663297672
19218,-0.41556866449436025
19219,0.18172023914270075
19220,-0.17061871363967274
19221,1.1304036399207238
19222,-0.9051756642157488
19223,0.0389128572993408
19224,0.4841683667555793
19225,-1.0426116635609706
19226,-0.9139325055660378
19227,-0.38787798469899026
19228,-0.2750659040742941
19229,-1.1441054235622374
19230,0.8998484936010965
19231,1.2990905617005541
19232,-1.006209843664605
19233,-0.80068854339844
19234,-0.16744942810512764
19235,-0.44519465989901785
19236,1.4879862682503706
19237,0.40337022740197714
19238,0.0779470330511548
19239,-0.0473603866870177
19240,1.2040700285884611
19241,0.6039788685382083
19242,-0.39328729393728235
19243,-0.42820559561401683
19244,-0.07084246629601754
19245,1.0107430211537984
19246,-0.8676412221104942
19247,0.0604095987420995
19248,0.9493192690172735
19249,-1.1330778247249178
19250,0.35732906902355677
19251,0.8161374289026374
19252,-0.8491544290834535
19253,-0.7604959944137607
19254,-0.524580330808364
19255,0.35016226654582117
19256,-0.37493185842243537
19257,-0.7959190100732573
19258,-1.2087869786294387
19259,-0.701110605573639
19260,0.7755622850987117
19261,-0.32417875087134884
19262,0.05011092813731832
19263,0.04568691175859929
19264,0.8650195851389207
19265,0.12437522755022823
19266,-0.4814345693752954
19267,0.6014958016829884
19268,-0.2730234899379197
19269,-0.790140404329147
19270,0.7062984490154457
19271,0.11746591508730131
19272,-0.6918818230738476
19273,0.6471319460048656
19274,-0.7450400700581364
19275,0.1440457725023948
19276,-0.10714436938287075
19277,-0.780431412461695
19278,0.2950402756547029
19279,1.3199448161232326
19280,-0.16363145433309068
19281,0.4595028866162726
